ttp,Nitro,Scarab,FIN7,Waterbug,Hidden Cobra,TA505,Quedagh,Tick,TwoForOne,Patchwork,APT28,APT1,MageCart,SEA,Darkhotel,Energetic Bear,MuddyWater,Rocke,APT29,Molerats,Silence
T1591,0.035559456795454025,0.04115297645330429,0.036966998130083084,0.0641627162694931,0.03950134664773941,0.045019641518592834,0.026169996708631516,0.0334208607673645,0.04012030363082886,0.06495772302150726,0.0669587180018425,0.029437009245157242,0.044468022882938385,0.07278405874967575,0.04075576364994049,0.03355512395501137,0.07744231075048447,0.04096896946430206,0.03898467496037483,0.0606047697365284,0.0670085996389389
T1590,0.03552653640508652,0.05186116322875023,0.04278213158249855,0.06192563474178314,0.029090022668242455,0.03881113603711128,0.02837480790913105,0.0395556315779686,0.035357680171728134,0.08169862627983093,0.04871702566742897,0.036825619637966156,0.05382615700364113,0.07917963713407516,0.03437085077166557,0.03952690213918686,0.05323382839560509,0.05389203503727913,0.03995050862431526,0.049291595816612244,0.06620249152183533
T1053,0.03657275065779686,0.03776402771472931,0.04032670333981514,0.06636253744363785,0.04179433733224869,0.04530193656682968,0.031543828547000885,0.042268622666597366,0.04297826439142227,0.056624896824359894,0.05488234758377075,0.042581818997859955,0.050530191510915756,0.07666713744401932,0.04332093149423599,0.043675024062395096,0.05597890540957451,0.041921600699424744,0.04096410423517227,0.05635460466146469,0.051585473120212555
T1106,0.035279203206300735,0.04794710502028465,0.04562412574887276,0.05217059701681137,0.031183134764432907,0.042477384209632874,0.041732314974069595,0.04349144548177719,0.038654886186122894,0.06597176939249039,0.037375979125499725,0.04166150838136673,0.05762375518679619,0.08605021238327026,0.03773905709385872,0.05365511029958725,0.04468456655740738,0.051583170890808105,0.04720781743526459,0.05082886293530464,0.04705796390771866
T1072,0.029196735471487045,0.02918737567961216,0.03471577912569046,0.06107335910201073,0.0607430674135685,0.07809757441282272,0.04896673560142517,0.06143365055322647,0.05505579337477684,0.03246375545859337,0.02131052501499653,0.05736258998513222,0.06768549233675003,0.05128024145960808,0.04000619798898697,0.058557067066431046,0.0423075333237648,0.030660554766654968,0.04589059203863144,0.058767613023519516,0.03523790463805199
T1132,0.03371291980147362,0.04042224958539009,0.051115233451128006,0.05874420329928398,0.028131481260061264,0.053364261984825134,0.032332468777894974,0.03617703542113304,0.036437034606933594,0.0722702294588089,0.03751002997159958,0.039423868060112,0.0755879282951355,0.07319049537181854,0.03644896298646927,0.04826078936457634,0.04646245762705803,0.04592909663915634,0.05312465876340866,0.05047381669282913,0.05088083818554878
T1027,0.03630242869257927,0.04433274269104004,0.05204591155052185,0.05392860621213913,0.035355474799871445,0.04901266098022461,0.035772498697042465,0.04195171594619751,0.03683331236243248,0.06070209667086601,0.0417645201086998,0.04324787110090256,0.06776474416255951,0.07861931622028351,0.03870033472776413,0.047725822776556015,0.04517107456922531,0.046396296471357346,0.047046415507793427,0.04763564094901085,0.0496906153857708
T1047,0.0236271433532238,0.038615185767412186,0.03525526449084282,0.06405400484800339,0.026891622692346573,0.051009006798267365,0.04410524293780327,0.04565233737230301,0.03979592025279999,0.06255786865949631,0.02942996844649315,0.04385238513350487,0.06484276056289673,0.10581199824810028,0.032094210386276245,0.059090036898851395,0.04533195123076439,0.0411049984395504,0.04329591616988182,0.05833519250154495,0.04524702951312065
T1568,0.03931228071451187,0.049252692610025406,0.05207027122378349,0.062441013753414154,0.03509652987122536,0.046748362481594086,0.03213339298963547,0.04244223237037659,0.03469894453883171,0.06041587144136429,0.051423948258161545,0.03956398367881775,0.06633391976356506,0.0656854584813118,0.035507820546627045,0.03903711959719658,0.045234501361846924,0.050327908247709274,0.04536359757184982,0.04434020444750786,0.06256996095180511
T1091,0.02659170888364315,0.02445920556783676,0.04151587560772896,0.053003571927547455,0.06901562958955765,0.09245259314775467,0.044224850833415985,0.05449068173766136,0.04356718435883522,0.02571815997362137,0.03253171965479851,0.05046704038977623,0.06722001731395721,0.0587061271071434,0.04286704957485199,0.055318720638751984,0.05046377331018448,0.024385109543800354,0.04708772152662277,0.05871770530939102,0.03719550371170044
T1068,0.04756535217165947,0.03683020547032356,0.03894565999507904,0.0682271420955658,0.04941701516509056,0.046303439885377884,0.02960132621228695,0.04522685706615448,0.04735007882118225,0.056361760944128036,0.04681550711393356,0.043770600110292435,0.056337375193834305,0.05563923344016075,0.04276161268353462,0.04304284229874611,0.048834171146154404,0.04533315822482109,0.047012683004140854,0.05431172624230385,0.05031222105026245
T1574,0.052327368408441544,0.03583875298500061,0.04594304412603378,0.06709378212690353,0.0474272184073925,0.05559840798377991,0.026519937440752983,0.039837077260017395,0.0515105277299881,0.05250830948352814,0.04882802441716194,0.04846826195716858,0.06727232784032822,0.04370040446519852,0.04985540732741356,0.040895361453294754,0.047577328979969025,0.04283948242664337,0.04753715172410011,0.047698043286800385,0.04072360321879387
T1098,0.03554027900099754,0.024737192317843437,0.043785013258457184,0.06876344978809357,0.04263058677315712,0.07361683249473572,0.02841145358979702,0.037531234323978424,0.04654565081000328,0.04600856080651283,0.04290725290775299,0.04256318882107735,0.07686422020196915,0.05758126080036163,0.046399008482694626,0.0486890971660614,0.05045892298221588,0.03285083547234535,0.05911453068256378,0.05590673163533211,0.03909475356340408
T1112,0.03672458231449127,0.044332075864076614,0.03333733230829239,0.0668022558093071,0.026446036994457245,0.0393223911523819,0.023900264874100685,0.03838059678673744,0.03956463187932968,0.07706868648529053,0.05277762562036514,0.04222751036286354,0.05799494683742523,0.08894433081150055,0.04085526615381241,0.04372541233897209,0.0520201101899147,0.053122568875551224,0.04015727713704109,0.051382508128881454,0.050913598388433456
T1218,0.039375755935907364,0.039356622844934464,0.04705743119120598,0.06435209512710571,0.03770272433757782,0.050157126039266586,0.028400972485542297,0.03998949006199837,0.04084570333361626,0.05970324948430061,0.04848087206482887,0.04328364506363869,0.06753916293382645,0.06948444992303848,0.042049918323755264,0.04512592777609825,0.047226425260305405,0.04505642503499985,0.04738781973719597,0.04923486337065697,0.04818936437368393
T1220,0.03651377931237221,0.03309568390250206,0.036399006843566895,0.0679822564125061,0.041038308292627335,0.05093055218458176,0.027692867442965508,0.037297409027814865,0.04469536617398262,0.0589153952896595,0.05020364001393318,0.03793703392148018,0.053161852061748505,0.06847187876701355,0.0469014011323452,0.04324599727988243,0.06306333839893341,0.039957061409950256,0.04869362711906433,0.062354058027267456,0.0514494925737381
T1622,0.04225684329867363,0.056124258786439896,0.04306965693831444,0.06703678518533707,0.017114128917455673,0.02898782305419445,0.025381730869412422,0.03566592559218407,0.03406231105327606,0.11350434273481369,0.03284982964396477,0.03904036805033684,0.06231338158249855,0.07616294920444489,0.03030242584645748,0.04560470208525658,0.031378306448459625,0.07990744709968567,0.05121537297964096,0.03988374024629593,0.04813766106963158
T1134,0.04075303673744202,0.0368836484849453,0.03361623361706734,0.05095268413424492,0.036808498203754425,0.06228683143854141,0.037691641598939896,0.041028060019016266,0.048588093370199203,0.05446785315871239,0.03389250859618187,0.046079929918050766,0.0736619383096695,0.056060489267110825,0.04744308441877365,0.06219105049967766,0.04845626279711723,0.04332100972533226,0.05554209649562836,0.05531394109129906,0.03496113419532776
T1216,0.02870938740670681,0.045230600982904434,0.02955099381506443,0.06440066546201706,0.027217987924814224,0.04120515286922455,0.031649746000766754,0.03986210376024246,0.03863649070262909,0.07874508947134018,0.04102085158228874,0.03744146600365639,0.05793945491313934,0.11107682436704636,0.033172279596328735,0.04541097208857536,0.052857402712106705,0.046577759087085724,0.03780295327305794,0.057360198348760605,0.054131582379341125
T1534,0.02753434330224991,0.039591480046510696,0.030242128297686577,0.05682680755853653,0.03852617368102074,0.047227893024683,0.043003108352422714,0.03833221644163132,0.03964708000421524,0.06775005161762238,0.04069214314222336,0.03342253342270851,0.049940988421440125,0.10264844447374344,0.03716811165213585,0.04781748354434967,0.06208460405468941,0.037979140877723694,0.04036831110715866,0.06478568911552429,0.05441126599907875
T1557,0.03235054388642311,0.03183930367231369,0.03968766704201698,0.04970211535692215,0.036282774060964584,0.06462673097848892,0.04811101034283638,0.03585454076528549,0.04409587010741234,0.062402646988630295,0.030609354376792908,0.04071725159883499,0.07489185035228729,0.06942007690668106,0.04356684908270836,0.05650768801569939,0.04888264462351799,0.03886471316218376,0.05472274869680405,0.05620012432336807,0.04066354036331177
T1505,0.04317941516637802,0.034969598054885864,0.052917830646038055,0.05521822348237038,0.0405380018055439,0.053163107484579086,0.03913193941116333,0.03802140802145004,0.04366898536682129,0.051855992525815964,0.04291367530822754,0.04189329594373703,0.06371724605560303,0.05866839736700058,0.048826806247234344,0.048370275646448135,0.050609830766916275,0.040247995406389236,0.055343128740787506,0.053244706243276596,0.04350009933114052
T1585,0.035347044467926025,0.045818496495485306,0.05654401332139969,0.051994338631629944,0.026993069797754288,0.03899573162198067,0.03480341285467148,0.03352830931544304,0.03330036997795105,0.07833518832921982,0.049874696880578995,0.03267425671219826,0.051496200263500214,0.07960619777441025,0.03751508891582489,0.04308339208364487,0.05705687031149864,0.04798705130815506,0.04815353825688362,0.05225623771548271,0.06463649868965149
T1011,0.027374496683478355,0.03017387166619301,0.027064520865678787,0.057660333812236786,0.018702009692788124,0.0475095734000206,0.04047194495797157,0.030858011916279793,0.04305322840809822,0.08900710195302963,0.03702888265252113,0.03668783977627754,0.06106434762477875,0.10019116848707199,0.04184328764677048,0.059166356921195984,0.049937620759010315,0.0470450334250927,0.05191042646765709,0.06180837005376816,0.04144151136279106
T1129,0.04623628035187721,0.039844974875450134,0.0509149506688118,0.06024426594376564,0.03281254321336746,0.04817581549286842,0.03702515363693237,0.041715871542692184,0.046239688992500305,0.05850508436560631,0.03340401127934456,0.04758118838071823,0.06655767560005188,0.05492236837744713,0.04584607481956482,0.056380461901426315,0.03669323772192001,0.0527641586959362,0.061912305653095245,0.04553278908133507,0.03669111803174019
T1620,0.054192494601011276,0.043937262147665024,0.05110206454992294,0.0522196888923645,0.03907350078225136,0.044898129999637604,0.032814543694257736,0.034186333417892456,0.04755465313792229,0.07044345140457153,0.047768328338861465,0.04330577328801155,0.051052894443273544,0.04946460574865341,0.05306291952729225,0.045737374573946,0.051375143229961395,0.05066205933690071,0.04857518523931503,0.04834124445915222,0.040232300758361816
T1055,0.04328278824687004,0.04031386226415634,0.04604233428835869,0.060028884559869766,0.034427423030138016,0.044977203011512756,0.03206727281212807,0.039680417627096176,0.04365494102239609,0.07026843726634979,0.04232003167271614,0.04463045671582222,0.05907139554619789,0.06397822499275208,0.044418465346097946,0.04947025701403618,0.04393681138753891,0.052246708422899246,0.051242657005786896,0.04889204725623131,0.045049481093883514
T1564,0.03480933606624603,0.03953542932868004,0.039313435554504395,0.061201322823762894,0.024168122559785843,0.044588714838027954,0.03171243891119957,0.037262868136167526,0.04040687158703804,0.07641725987195969,0.045084934681653976,0.042498450726270676,0.06357715278863907,0.07787007093429565,0.04188241809606552,0.05297119915485382,0.04801972955465317,0.050733353942632675,0.04966885596513748,0.05282201990485191,0.045456044375896454
T1025,0.03002706728875637,0.03311372175812721,0.02739495225250721,0.056674711406230927,0.026484716683626175,0.05441003292798996,0.03540952503681183,0.037788040935993195,0.044043850153684616,0.061137668788433075,0.04645218327641487,0.04330688714981079,0.06301163136959076,0.08808383345603943,0.04969486966729164,0.05648893862962723,0.05812573432922363,0.040648214519023895,0.044830698519945145,0.06114619970321655,0.04172653704881668
T1571,0.04837597534060478,0.04677269235253334,0.06314848363399506,0.048827629536390305,0.04959876090288162,0.06222562491893768,0.041823383420705795,0.03875399008393288,0.043375592678785324,0.0518953874707222,0.03982727229595184,0.04643880948424339,0.07826018333435059,0.047544751316308975,0.03777623921632767,0.04258113354444504,0.03930006921291351,0.044686898589134216,0.04737187176942825,0.04002097621560097,0.041394248604774475
T1573,0.03721940517425537,0.043161436915397644,0.05292794108390808,0.058759525418281555,0.03340700641274452,0.04853503033518791,0.03538288548588753,0.0401475764811039,0.03918396681547165,0.06721650809049606,0.03640250489115715,0.04280267283320427,0.06643208861351013,0.07276629656553268,0.037587035447359085,0.04864617809653282,0.04337682947516441,0.04813339188694954,0.04993815720081329,0.04913155734539032,0.04884204640984535
T1659,0.04238099977374077,0.0432567298412323,0.045192327350378036,0.062881238758564,0.04366647079586983,0.05098317936062813,0.04379868134856224,0.042187344282865524,0.04536969214677811,0.05091472715139389,0.046853337436914444,0.04284391179680824,0.0669415146112442,0.06265495717525482,0.03952132537961006,0.042915504425764084,0.04247267171740532,0.04744082689285278,0.045679546892642975,0.04589460790157318,0.04615040495991707
T1560,0.03370003402233124,0.04266360402107239,0.03483802452683449,0.051547467708587646,0.02080516330897808,0.04794244468212128,0.04175249859690666,0.038754869252443314,0.04017464816570282,0.08054329454898834,0.03207255154848099,0.04441506788134575,0.0741584375500679,0.08127760887145996,0.0400046706199646,0.05919294431805611,0.04051734134554863,0.05435207486152649,0.049547433853149414,0.04966326802968979,0.042076606303453445
T1030,0.020949846133589745,0.04255347698926926,0.01896055042743683,0.04830857366323471,0.014852005057036877,0.0376947782933712,0.05478844419121742,0.037441447377204895,0.04051349312067032,0.09260950237512589,0.023045333102345467,0.03789502754807472,0.053362250328063965,0.1300441324710846,0.03209511190652847,0.07207676023244858,0.046677153557538986,0.04901806637644768,0.04223556071519852,0.06472980976104736,0.04014870524406433
T1083,0.03997286036610603,0.04694440960884094,0.038456372916698456,0.07026046514511108,0.02052823267877102,0.037869736552238464,0.027553550899028778,0.03647933527827263,0.039087165147066116,0.0839698389172554,0.05177760869264603,0.04490246996283531,0.0663275346159935,0.07424119859933853,0.039260946214199066,0.04449136182665825,0.03701787069439888,0.0649884045124054,0.0451359823346138,0.04154233634471893,0.049192339181900024
T1008,0.038086745887994766,0.045097436755895615,0.06028999388217926,0.06571800261735916,0.03594588488340378,0.05566113814711571,0.02978779934346676,0.03678927198052406,0.034860413521528244,0.06180364266037941,0.04762919992208481,0.03693491220474243,0.08400049060583115,0.06146232411265373,0.03237973153591156,0.03603355586528778,0.04548269510269165,0.04240692779421806,0.04684360325336456,0.044181760400533676,0.05860450863838196
T1033,0.033361226320266724,0.040087681263685226,0.047417253255844116,0.048097532242536545,0.027292028069496155,0.05542564019560814,0.04452534392476082,0.03953203558921814,0.036618441343307495,0.06304137408733368,0.0321316160261631,0.04065142944455147,0.07489749789237976,0.086956687271595,0.037737466394901276,0.0577523447573185,0.03873172402381897,0.047193463891744614,0.05608642101287842,0.049357056617736816,0.04310576245188713
T1006,0.04212288185954094,0.026226503774523735,0.045843128114938736,0.0442856103181839,0.0319938063621521,0.05571798235177994,0.05103011056780815,0.03670046105980873,0.04163672775030136,0.05044130980968475,0.041027944535017014,0.03901168331503868,0.051264189183712006,0.05289240553975105,0.06582661718130112,0.06449907273054123,0.04288323223590851,0.04998992010951042,0.07166218757629395,0.054449159651994705,0.04049508646130562
T1124,0.030792567878961563,0.04256217181682587,0.030253512784838676,0.05596323683857918,0.030964454635977745,0.046917930245399475,0.04214612394571304,0.04072818160057068,0.03582945466041565,0.0651724562048912,0.047176655381917953,0.035782817751169205,0.05759083479642868,0.11690306663513184,0.03306923806667328,0.04625536501407623,0.04846738278865814,0.04564684256911278,0.037980806082487106,0.054971083998680115,0.05482582375407219
T1082,0.02989470399916172,0.039935994893312454,0.04221341013908386,0.06366341561079025,0.031935155391693115,0.05275445431470871,0.03446090221405029,0.03875219076871872,0.03801105543971062,0.07032144069671631,0.03812969848513603,0.04065714031457901,0.07610980421304703,0.0857483297586441,0.03348968178033829,0.046666815876960754,0.043904393911361694,0.04453648626804352,0.04662646725773811,0.0507381372153759,0.05145031586289406
T1598,0.0316193550825119,0.03446559980511665,0.060594893991947174,0.04403873533010483,0.0537630058825016,0.0708010345697403,0.03916949778795242,0.03895755857229233,0.03292844071984291,0.04198957979679108,0.052947524935007095,0.03614678978919983,0.0694686770439148,0.06811408698558807,0.04073525220155716,0.04266618564724922,0.05799500271677971,0.0317804217338562,0.04648682102560997,0.05122983828186989,0.05410170182585716
T1589,0.039865151047706604,0.04940371587872505,0.07427078485488892,0.03771402686834335,0.047532837837934494,0.05686620622873306,0.04241657629609108,0.03572700545191765,0.03500668704509735,0.05552747845649719,0.04341238737106323,0.03607792407274246,0.06240849196910858,0.05402080714702606,0.041827067732810974,0.041493646800518036,0.05416395142674446,0.04354380816221237,0.0479682981967926,0.04368063434958458,0.05707249417901039
T1562,0.04193126782774925,0.04838593676686287,0.050653353333473206,0.06500179320573807,0.020554497838020325,0.03283672779798508,0.026442740112543106,0.04201626032590866,0.03238460049033165,0.08289409428834915,0.049167707562446594,0.04212404787540436,0.059910714626312256,0.06633816659450531,0.03633827716112137,0.0457819327712059,0.033441849052906036,0.0745777040719986,0.05298764631152153,0.03849733993411064,0.05773327499628067
T1070,0.03448215499520302,0.04627380520105362,0.043222956359386444,0.05685102567076683,0.034894973039627075,0.042176470160484314,0.0355314277112484,0.04192750155925751,0.03675694763660431,0.06171366199851036,0.05107387527823448,0.040725357830524445,0.05260820314288139,0.09249173104763031,0.03802021965384483,0.04532260075211525,0.05133093520998955,0.046535197645425797,0.04117298126220703,0.052007973194122314,0.05488003045320511
T1221,0.03293841332197189,0.02760450914502144,0.030383102595806122,0.05656532943248749,0.058840878307819366,0.06844159215688705,0.032261259853839874,0.036560725420713425,0.043219193816185,0.03911661356687546,0.06240816414356232,0.03643665090203285,0.05816558375954628,0.0837382897734642,0.0514044426381588,0.04127158224582672,0.06871061027050018,0.026645295321941376,0.03863070160150528,0.06345555186271667,0.0432014986872673
T1037,0.052285853773355484,0.032012440264225006,0.04872357100248337,0.06435689330101013,0.05063546448945999,0.060854438692331314,0.02426215633749962,0.03898469731211662,0.046360742300748825,0.040246110409498215,0.06704600900411606,0.045676302164793015,0.06775765120983124,0.04316161200404167,0.052645087242126465,0.03812280669808388,0.05186637118458748,0.03868744894862175,0.04629213362932205,0.04726235195994377,0.042759839445352554
T1137,0.04546302929520607,0.032208554446697235,0.029760345816612244,0.06241858750581741,0.04849007725715637,0.05569745600223541,0.03110567294061184,0.04073980078101158,0.053176719695329666,0.04937541112303734,0.0622241348028183,0.04792068898677826,0.057684991508722305,0.052553389221429825,0.05869951844215393,0.04296991974115372,0.055892214179039,0.04073432832956314,0.03944441303610802,0.05391879379749298,0.03952200710773468
T1176,0.03230176866054535,0.046374108642339706,0.03031049855053425,0.044292520731687546,0.0305043812841177,0.052164386957883835,0.06381558626890182,0.04831056296825409,0.05013953149318695,0.06577963382005692,0.020695820450782776,0.04668048396706581,0.06095191091299057,0.07466845214366913,0.038013335317373276,0.06401720643043518,0.04515650123357773,0.04937077686190605,0.04153972491621971,0.05759700387716293,0.03731581196188927
T1609,0.03770036995410919,0.04330731928348541,0.05678088963031769,0.053203318268060684,0.03267136961221695,0.047536659985780716,0.044442448765039444,0.03874452784657478,0.03862390294671059,0.05736999958753586,0.04266215115785599,0.03635462746024132,0.05511295050382614,0.09399665892124176,0.04135417938232422,0.04894984886050224,0.0476808026432991,0.04091547429561615,0.042760781943798065,0.053634025156497955,0.046197712421417236
T1014,0.029140066355466843,0.02906547673046589,0.04157049581408501,0.07098767906427383,0.048342958092689514,0.06570214033126831,0.0309432502835989,0.0449257493019104,0.04012860730290413,0.045510437339544296,0.04394745081663132,0.040863849222660065,0.07035516202449799,0.07739431411027908,0.03651406615972519,0.04306118190288544,0.05518852919340134,0.02969246916472912,0.04602567479014397,0.06023985147476196,0.05040055885910988
T1480,0.039895351976156235,0.03886330500245094,0.05557752028107643,0.06685788184404373,0.03489157184958458,0.05689043179154396,0.023452937602996826,0.03863367810845375,0.03619559109210968,0.057698026299476624,0.05155984312295914,0.04256177321076393,0.08789630234241486,0.062239840626716614,0.03703710064291954,0.03863421455025673,0.04251811280846596,0.04558297246694565,0.048874519765377045,0.042397160083055496,0.05174188315868378
T1656,0.03496582806110382,0.04172268137335777,0.04353821277618408,0.04853633791208267,0.037769217044115067,0.049674347043037415,0.032269228249788284,0.041029877960681915,0.03022993542253971,0.05170704051852226,0.07637057453393936,0.03586297854781151,0.06028483435511589,0.09588509052991867,0.042495761066675186,0.039837487041950226,0.05177651718258858,0.045168761163949966,0.03729933500289917,0.04538457468152046,0.05819127708673477
T1222,0.0474083386361599,0.04906146228313446,0.05754277855157852,0.053472328931093216,0.019808193668723106,0.036672648042440414,0.029756492003798485,0.04093201458454132,0.032950326800346375,0.07661791145801544,0.04240494593977928,0.045212987810373306,0.06366458535194397,0.06322122365236282,0.0406457893550396,0.05190376192331314,0.03250914439558983,0.07382123172283173,0.0577717125415802,0.03728686645627022,0.04733533784747124
T1539,0.027015866711735725,0.03819812834262848,0.04347982257604599,0.04312506690621376,0.018703611567616463,0.060226913541555405,0.04675193876028061,0.0458381287753582,0.03525784611701965,0.06232345104217529,0.023062823340296745,0.05121682584285736,0.09826388955116272,0.07621036469936371,0.03392593190073967,0.07361379265785217,0.03185012564063072,0.05052464082837105,0.060178909450769424,0.04418021813035011,0.036051660776138306
T1649,0.0347072072327137,0.03743356466293335,0.03563747555017471,0.06200314685702324,0.060599811375141144,0.05633040890097618,0.04515044391155243,0.04083814471960068,0.05879712104797363,0.056025441735982895,0.037253204733133316,0.04633086919784546,0.0479159913957119,0.06012691184878349,0.04237287491559982,0.040673304349184036,0.06322935968637466,0.03158554807305336,0.033911384642124176,0.06316293030977249,0.04591486230492592
T1187,0.03175399824976921,0.040613144636154175,0.028101198375225067,0.05067656561732292,0.03616565465927124,0.048802364617586136,0.048648495227098465,0.03518594056367874,0.050232186913490295,0.07411137968301773,0.036036279052495956,0.041533730924129486,0.052171241492033005,0.07868354022502899,0.04484250023961067,0.055082522332668304,0.05918056517839432,0.04376010224223137,0.04205401614308357,0.061880648136138916,0.040483906865119934
T1003,0.03390035405755043,0.043885622173547745,0.04758550599217415,0.04094380512833595,0.026835426688194275,0.050452131778001785,0.051750678569078445,0.04018395394086838,0.03974363952875137,0.06513219326734543,0.03019251488149166,0.04523257911205292,0.0646151676774025,0.06988619267940521,0.04216311126947403,0.06797441095113754,0.0431135930120945,0.04956047981977463,0.058399371802806854,0.049550436437129974,0.03889886662364006
T1621,0.02675924077630043,0.02602577395737171,0.05515792965888977,0.047529950737953186,0.027349987998604774,0.08256673812866211,0.04222637787461281,0.03709917888045311,0.034488800913095474,0.04661651328206062,0.030308278277516365,0.042035795748233795,0.1095794215798378,0.06558359414339066,0.03904236480593681,0.05864463001489639,0.04095727205276489,0.034229546785354614,0.06497351825237274,0.04880727827548981,0.040017787367105484
T1123,0.03355681896209717,0.0501139834523201,0.03493423014879227,0.05594372749328613,0.025868723168969154,0.03459305688738823,0.042946700006723404,0.04727189615368843,0.038799893110990524,0.06537015736103058,0.04558691754937172,0.043748944997787476,0.03992674872279167,0.09963969886302948,0.03729958459734917,0.049386635422706604,0.04732837155461311,0.054850079119205475,0.038881950080394745,0.05171416327357292,0.06223773583769798
T1528,0.028001433238387108,0.03250671923160553,0.025080442428588867,0.05561427026987076,0.042286310344934464,0.06458379328250885,0.049244463443756104,0.04749913513660431,0.058083709329366684,0.04700547829270363,0.029007762670516968,0.053408216685056686,0.06225711107254028,0.07363720238208771,0.04398934543132782,0.06312268227338791,0.05253662168979645,0.035042498260736465,0.04121478274464607,0.06381242722272873,0.032065629959106445
T1593,0.04076795652508736,0.04675285518169403,0.04348467290401459,0.05033889040350914,0.04638754576444626,0.04699058085680008,0.03124704211950302,0.030201496556401253,0.04440753906965256,0.05768444761633873,0.0703795775771141,0.02809377759695053,0.03994620963931084,0.06215493381023407,0.047808848321437836,0.032761119306087494,0.08758687227964401,0.037226300686597824,0.036719825118780136,0.06073998287320137,0.058319538831710815
T1597,0.046441659331321716,0.048358362168073654,0.07565268874168396,0.04396863654255867,0.04657405614852905,0.045684728771448135,0.04238935559988022,0.0398428775370121,0.0426444485783577,0.058484844863414764,0.03875672444701195,0.043549809604883194,0.042640455067157745,0.05308004096150398,0.045629654079675674,0.04624561965465546,0.050873786211013794,0.04376645386219025,0.05023488774895668,0.04696691781282425,0.04821399226784706
T1657,0.03265557438135147,0.046744730323553085,0.024792568758130074,0.06216764822602272,0.03976482152938843,0.026775125414133072,0.03490515053272247,0.03919178619980812,0.051404621452093124,0.05789465829730034,0.06602808833122253,0.03438465669751167,0.018271135166287422,0.08997107297182083,0.04527360945940018,0.04187970235943794,0.08109404891729355,0.04393589869141579,0.03257020190358162,0.07178054749965668,0.058514438569545746
T1489,0.03840017691254616,0.04706764221191406,0.0578170008957386,0.05005544424057007,0.03815967217087746,0.04456089437007904,0.04272594302892685,0.04358334466814995,0.04105665162205696,0.05156243219971657,0.0496005117893219,0.04698218032717705,0.043211471289396286,0.0713762491941452,0.04626055061817169,0.04963931813836098,0.051683537662029266,0.04583986848592758,0.04277590662240982,0.04907139763236046,0.04856983944773674
T1606,0.019894003868103027,0.0402669794857502,0.019247522577643394,0.05412719398736954,0.028456412255764008,0.04817245155572891,0.06621198356151581,0.051417555660009384,0.04821410030126572,0.062204815447330475,0.020705493167042732,0.048111692070961,0.053597141057252884,0.11356361955404282,0.032772429287433624,0.06744717061519623,0.047750573605298996,0.038127608597278595,0.03403959050774574,0.06609133630990982,0.039580345153808594
T1601,0.039683856070041656,0.05223977565765381,0.05608896166086197,0.04282911866903305,0.028546752408146858,0.04028033837676048,0.04708223044872284,0.039437681436538696,0.03197368234395981,0.06656887382268906,0.0375727079808712,0.035852525383234024,0.05485551059246063,0.0793907642364502,0.03648072108626366,0.051338136196136475,0.05105048045516014,0.052270010113716125,0.05256609618663788,0.050172798335552216,0.053718987852334976
T1558,0.03121289610862732,0.03707063943147659,0.04575708135962486,0.0470389723777771,0.022703152149915695,0.055763233453035355,0.05194368585944176,0.04279758036136627,0.04067910090088844,0.06249985471367836,0.023797214031219482,0.047657378017902374,0.07264520227909088,0.06769897788763046,0.041054029017686844,0.07368462532758713,0.036296386271715164,0.04905715957283974,0.06508383899927139,0.04992254078388214,0.03563642501831055
T1495,0.03015279956161976,0.03932809457182884,0.060963235795497894,0.06398561596870422,0.031232085078954697,0.05708335340023041,0.026644034311175346,0.05096931755542755,0.027645187452435493,0.04914167523384094,0.05596371367573738,0.041612714529037476,0.08418606966733932,0.06777824461460114,0.029591083526611328,0.03936360776424408,0.03483474999666214,0.05087907612323761,0.051669783890247345,0.038788240402936935,0.06818729639053345
T1498,0.03034818358719349,0.04878957197070122,0.045676399022340775,0.052009426057338715,0.04604583606123924,0.043237581849098206,0.04326418414711952,0.04395345598459244,0.03529011830687523,0.05966765806078911,0.04590436443686485,0.03433171287178993,0.042991288006305695,0.08624425530433655,0.03468938171863556,0.039876606315374374,0.06340639293193817,0.03979071229696274,0.037770163267850876,0.05776115134358406,0.06895161420106888
T1111,0.030462471768260002,0.03048831596970558,0.04265286400914192,0.05451430007815361,0.02201259508728981,0.052957933396101,0.039305251091718674,0.034260768443346024,0.0385044701397419,0.07979723066091537,0.03155077248811722,0.03823281079530716,0.08051494508981705,0.07793675363063812,0.03867565840482712,0.05957230553030968,0.04311633110046387,0.04716535285115242,0.06231561303138733,0.054218973964452744,0.04174428805708885
T1486,0.04434874281287193,0.06051265820860863,0.08750215172767639,0.03627863898873329,0.03504502773284912,0.042609430849552155,0.043778225779533386,0.042157623916864395,0.033078633248806,0.05326811224222183,0.04413380101323128,0.045458778738975525,0.0443757064640522,0.0543939471244812,0.043946802616119385,0.047375064343214035,0.0471099317073822,0.05149435997009277,0.04818447306752205,0.04027757793664932,0.054670389741659164
